region_code,region
71712,Great Hivings
50341,
20199,Poughill
59549,
46706,
20532,Ramsden
26075,Wellington Hill
91595,
32114,
3126,Bearley
20783,Rhosfach
36750,
3202,Beeston
61467,North Ayrshire
23366,Stoke Charity
32719,
95429,
67706,Heythrop Park
93275,Hindley Industrial Estate
5020,Bugford
58624,
85355,
21575,Saxton
24825,Treales
27053,Windhill
18736,Nottage
5492,
71824,Myrelandhorn
21569,Saxlingham Nethergate
44765,
94793,
22641,Southfields Business Park
88285,Drumnacross
40722,
30437,
8924,
34722,
20755,Rhigos
63315,Birks Road
99089,
56909,
59502,
50342,
75544,Parsons Heath
92851,Zone 3
33840,
20064,Poolham
4140,Bouldon
10181,Forston
48423,
39587,
29918,
81878,The Quarry
82648,Scotia Bank
20606,Raventhorpe
13698,Keig
31327,
64575,Stokenhill
23096,Stank
15144,Little Bedwyn
53200,
86593,King's Acre
53208,
29789,
47286,
2639,
16024,Lopenhead
65621,Barend
32537,
94728,
50066,
53859,
84079,Ryecroft
99988,
91978,
63827,Brynaman Isaf
55558,
1058,
89990,Little London
82121,Camel Hill
47727,
52138,
43335,
17173,Middlequarter
70760,Clachamish
70739,The Wrekin
24929,Trelander
7273,Coxhoe
10354,Frithelstockstone
42003,
6481,
19164,Overdale
97435,
8041,
29460,
1136,Rochford
66498,Priestwell
13431,Ifield
39106,
63723,Sherborne Causeway
66205,Plasman Industrial Centre
56393,
91860,
8454,
83044,Glanty
23443,Stoneshot
86151,Dunham
13040,Hooton Pagnell
52828,
18349,Newton Toney
1500,Ab Kettleby
40447,
76055,Lower Alstone
1768,
15246,Little Heck
46108,
85489,Willow Hill
97598,
99990,
73005,Cost-Is-Lost
55856,
87242,Mill End
98590,
57743,
450,Dunbeath
18270,Newsome
74409,Broad Hembury
19250,Padog
96748,
46355,
59661,
22422,Somerford
81372,Llansbyddyd
23300,Stisted
41786,
2782,
9232,
70360,St Johns Wood
35676,
34993,
79679,Garn Pontsticill
49363,
82660,Battlesteads
57963,
80210,Whitwell Common
78697,Hough End
73117,Dene House Estate
27562,Wrenbury
46794,
72562,Plas Coch
44930,
30061,
72736,Roskorwell
81382,Nant Yr Arian
33781,
45089,
37712,
15592,Llangadwaladr
81185,Stobo Station
37945,
35588,
64480,Pitcairn
85074,Link Top
93649,
22585,South Reston
38747,
48934,
79487,Richmond
39959,
68559,Church Hill
57259,
50266,
28836,
30735,
36440,
83214,Kingfieldgreen
9122,
82761,Southend Road Industrial Estate
31683,
28253,
91047,Tarvin Sands
10663,Gilesgate Moor
23761,Sutton Mallet
11970,Harswell
33839,
78591,Bury Fold
71056,Port Lamont
94599,
34222,
30642,
78867,Roe Green
78055,Yoker
72629,Threewaters
1023,Okehampton
54166,
55085,
8284,
377,Craven Arms
65646,Hornock Road Industrial Estate
28665,
89522,Ballamodha
76514,Southleigh
48270,
76803,Greenacre
13235,Huckerby
85639,Berristow Lane
94111,
58862,
65648,Langloan
94812,
81308,Heughfield
68861,Thorney Green
4151,Bournville
48973,
52590,
64356,Little Stambridge
62260,Abbots Moss
28619,
18725,Norwell
91764,
16093,Low Hesket
53608,
28237,
38788,
61935,Winter Hill
93325,
1450,Wickford
2603,Backmuir Of Liff
48514,
72368,Stainton Manor Park
42320,
24285,Thornborough
95508,
3863,
69600,Lower Landywood
96172,
24462,Thurgoland
25440,Upper Harbledown
65949,Wilderswood
77905,Glenlee
98763,
28639,
42940,
56896,
49381,
55078,
69552,Springs Mire
99565,
79812,Ruislip Common
21275,Runham
97570,
3027,Baslow
49004,
23651,Sturston
65578,Ham Green
41799,
99680,
96726,
17576,Morley St. Peter
79899,Dean Village
9128,
88099,Fforest
81907,Lincoln Hill
92210,
82185,Y Lanfa
6612,Cloghtate
86819,Beaumont Leys
47466,
1173,Sandwich
70014,Hardisty Hill
89968,Lisnavoe
30606,
85528,Soake
34409,
5641,Carn Brea Village
90947,Springvale
59328,
34058,
74457,Widecombe
13341,Hurst Green
30814,
89385,Bramcote
6732,Cocking
11508,Guilsborough
10433,Fyfield
3037,Batchcote
65914,Carlton Industrial Centre
17657,Moulton
97926,
77538,I-O-W
13148,Horton-In-Ribblesdale
3559,
32482,
34897,
67525,Northburn Vale
863,
52748,
78840,Shakerley
98191,
82752,Ellough Industrial Park
66999,Howgate Easter
37095,
10866,Glyncorrwg
48527,
54289,
62304,Brereton Green
96264,
54100,
42020,
50537,
15613,Llangewydd
48908,
53738,
90635,Publow
52441,
36201,
16235,Lower Langham
65170,Ridgehill
18400,Ningwood
77776,Pettings
90763,Rotten Mountain
5342,Caeharris
58360,
46992,
43431,
75831,Cogmore End
54384,
63102,Drumsonnis
67213,Greatfield Estate
96113,
78436,Quarlton
48968,
49969,
76038,Seggie
58919,
94254,
79998,Coleburn
30786,
4449,
7155,Cothelstone
52475,
22480,South Cadbury
53037,
56799,
93054,
5234,Bury
83179,The Wrythe
72709,Bosahan
41175,
66972,Pennywell
25636,Wackerfield
2819,
27850,
6690,
1320,Tayport
91123,Three Burrows
45410,
23334,Stockton
21538,Satley
92499,
43949,
71301,Fullwood
73653,Nentsberry
53650,
26158,West Beckham
62658,Lower Prospidnick
24829,Trebarber
56546,
98998,
19716,Penymynydd
76607,Habin
48779,
10968,Gorley Lynch
36815,
34210,
89955,Lislarris
22324,Sluggans
56786,
69255,Red House
29034,
2090,
48736,
44285,
15665,Llanllywel
30351,
36250,
97667,
79620,Plasdraw
37037,
10833,Glenogilvy
37451,
70841,Mill Moor
97089,
30593,
86368,Cholwells
83319,Hedworth
13117,Horsforth
6329,
15120,Litchard
79046,Cumeragh Village
59263,
2621,Badger
33409,
97778,
91645,Pen Elm
81226,Netherton
35422,
16712,Marbury
91640,
97922,
41217,
38925,
99851,
19332,Parbold
17274,Millbrook
92190,
30005,
90372,Mynyddbach
66997,Bush
50527,
80343,Harlow Moor
57528,
4804,
97198,
27900,
11655,Hale Village
31295,
97317,
54599,
17798,Murton
72802,Trebelzue
28559,
23790,Swafield
66965,Moredun Vale
81066,Hixet Wood
57074,
12117,Hawkchurch
2533,Avebury
79873,Baberton
5298,
15314,Little Plumpton
86477,Browns End
2296,
30157,
93091,
45796,
51677,
92801,
50931,
9188,
44013,
4303,Bradnor
49235,
80651,Higham Park
16651,Manish
48297,
33469,
36894,
2273,Ashby-By-Partney
76711,Yokesford Hill
90079,Lower Burton
51193,
35789,
97872,
84921,Serrington
85227,
12454,Hessett
40810,
19450,Peatling Magna
65257,Baker's End
61954,Wheeler's Green
22921,St. Martins
24658,Tollerton
65746,Dalfoil
84918,Orcheston St. Mary
58879,
79358,Snowden's Bridge
81359,Cefn Brynich
27130,Winterbourne Abbas
56090,
3967,
21547,Saunderton
33097,
1824,
63815,Kilmahew
68077,Burnfoot
37017,
87298,West Hill
34568,
93011,
90190,Meentullyclogh
24277,Thorington Street
69365,Oldfield
57329,
14067,Kingholm Quay
11728,Ham
83604,Whitley Lodge
10251,Foxearth
30539,
38387,
27061,Windrush
44838,
77066,The Ryde
14718,Laverton
17153,Middle Rasen
69873,Hebble End
94822,
48505,
66766,Thurstaton Caravan Park
52706,
16224,Lower Hergest
10576,Gatehouse Of Fleet
11715,Halton Holegate
91008,Strananerriagh
48227,
54468,
92463,
17918,Navenby
27170,Wistanswick
28796,
20061,Poole Keynes
8956,
27489,Wormingford
3945,
48102,
24647,Tolcis
69115,Adelaide Shopping Centre
45978,
24183,The Gorn
65984,Gollinrod
83344,Dumpling Hall Estate
70814,Dunkirk Hall Ind Est
99812,
79260,Stubshaw Cross
88731,Corranewy
8583,
29071,
99875,
15259,Little Houghton
56886,
36329,
86558,North Weirs
30523,
71661,Hilton
73124,Oakerside Park
12108,Havercroft
5262,Butterbank
84769,Sitlington
99803,
53852,
69098,Quality Row
74991,Leech Pool
95389,
31373,
71015,Newton Of Airlie
44270,
28387,
22432,Somerton
35501,
51972,
27317,Woodend
13282,Hungarton
42763,
37472,
21375,Saleway
9141,
61375,
41096,
79712,Dol Y Llan
45431,
18469,North Boarhunt
67139,Hawes' Green
6551,Cleverton
74797,Butterdales
59998,
70386,
278,
58948,
26547,Westquarter
12305,Helensfield
80940,Ravensdale
97404,
36704,
95026,
65731,Waterfoot
853,
28300,
42105,
76385,Ffolt
30500,
61636,Drumsturdy
45515,
71178,The Batch
1681,
86643,Shuardail
284,
540,Galashiels
63628,Dodscott
70586,Ripley East
37212,
73285,Mulnafye
52133,
65988,Moor Side
98517,
28347,
54123,
9418,
37653,
14580,Langass
49480,
72575,Ridleywood
33896,
98853,
90207,Middle Chedworth
9999,
98777,
5548,
2280,
31656,
84628,Ireland Wood
79202,New Windsor
51963,
56725,
35071,
10492,Garboldisham
5699,
91715,
66329,Heaton's Bridge
41193,
48878,
25030,Trevethin
73992,Storrs
53386,
74894,Dalquhurn
49522,
30719,
11122,Graythwaite
63606,Garliford
43734,
95531,
45305,
78035,Ruchill
56765,
85216,Waterloo
27816,
59683,
30307,
82343,Upper Whiston
40333,
4839,
16077,Low Dinsdale
44292,
84067,Highbridge
62811,Hury
86863,Llanilltud Faerdref
80406,Bondgate
78562,Todben
60556,
28539,
26871,Wicken Green Village
7011,Cooling
81656,Haysike
97975,
65336,Brocair
82640,Normacot
81210,Clunie Blairgowrie
7820,
47062,
53941,
95043,
83472,Whiteleas
5107,Burlestone
74986,Camros
29982,
5110,Burley
82715,Perry Crofts
64619,Llanfihangel Crucornau
18127,New Street Lane
21965,Shere
10581,Gateside
73825,Derwent Water Caravan Site
11175,Great Chatwell
10471,Galmington
1490,
85108,Bank Street
82771,Oldhall Green
51273,
72974,Kenwyn Caravan Park
20758,Rhiwbryfdir
5346,Caerau
54369,
65326,Kiloran
50113,
49657,
10404,Full Sutton
35546,
81773,Dogkennel
78079,Netherblane
46416,
85490,Fradgan
30039,
78260,Higher Hurst
26532,Weston Underwood
68655,Heron Cross
58771,
82902,Snape Watering
77887,Anwoth Gatehouse
36463,
85554,St. Leonards Common
99917,
71027,Gallery
31155,
72084,Hollin Green
50148,
76150,Hewelsfield Common
72320,Stranton
5476,Camrose
13283,Hungerford
66779,Heol Spencer
95280,
27640,Wyton
82182,Victoria Park
74088,Hadyhill
74133,Hartington
67068,Burnham Westgate
36962,
97651,
84630,Knowsthorpe
45382,
43810,
37501,
81031,Wroxton St. Mary
67557,Dukesfield
35270,
33922,
3099,
48834,
67976,Dolly Green
10518,Garnlydan
9884,
88589,Derrynafaugher
77648,Park Barracks
10589,Gautby
66058,Higher Twiston
448,
69601,Pleck
84405,Simpson Green
11346,Greenhalgh
52318,
8868,
57376,
89648,Achnahaird
52564,
85568,Dewlands Common
47164,
17302,Milson
64075,Castleham
71965,Lower Heath
34038,
23355,Stoke
44512,
41377,
64132,Park Wood
74713,Spring Vale
54371,
77565,Gorse Green
32969,
48000,
89612,Ardshankill
33039,
9361,
24266,Thongsbridge
41142,
10023,Flackwell Heath
70932,Craigmill
92977,
7575,Crossways
43413,
23983,Tangley
69965,Swallow Hill
92398,
11465,Groesffordd
71251,Carcluie
22528,South Heath
51350,
50467,
6608,
85275,
33447,
63334,Common End
71561,Ufton Green
40572,
34902,
49586,
50591,
50730,
84906,Wick
49344,
44156,
34843,
39888,
87290,Bersted
93746,
22264,Skipsea Brough
49777,
78278,Roughtown
39150,
50563,
29598,
95836,
81585,Whitecroft
87491,Acton Green
85209,Wapping
15073,Linthwaite
67322,Thorpe-Le-Willows
41082,
65530,Ramsden
13344,Hurstbourne Tarrant
55924,
8727,
71237,Milton Brow
57898,
15853,Lockley Wood
78056,Yorkhill
73857,Wall End
269,
7284,
52393,
33712,
62515,Belgrano
93577,
59961,
65045,Old Castle
89783,Kings Newton
93544,
85178,Frog Pool
44165,
68149,Bridgelands
73343,Tummery
5734,Castel
64810,Southwood
58343,
23576,Streethay
70226,White End
77583,Vauxhall Estate
79274,Mill Hill
2820,
29536,
1932,
46905,
99552,
90766,Round Oak
95215,
11118,Grayingham
99210,
81938,Andersea
88555,Derrycorban
83158,Gatton
18184,Newbury
16101,Low Lorton
24928,Treknow
37782,
71572,Myrke
13568,Irby-In-The-Marsh
65342,Burray Village
60718,
48500,
50000,
10951,Goose Butts
18752,Nunnington
71559,Holly Cross Wargrave
1789,
52832,
48651,
11848,Harberton
16967,Meavaig North
83221,
43060,
71888,New Fletton
66244,Broadoak Park
98036,
16165,Lower Burraton
246,Buntingford
68000,Rashielee Industrial Estate
65130,Fields End
35387,
55466,
94176,
78709,Newall Green
62051,Whitlaw
46807,
10066,Flixton
12958,Holton
54462,
92714,
26107,Wendling
54302,
99729,
1636,Acklam
15847,Lockeridge
66812,Y Gelli
84185,The Close
24852,Tredilion
54067,
96303,
32639,
83705,Dyffryn Rhondda
98528,
64862,Lower Bordean
1254,St. Neots
20625,Rearsby
44251,
98397,
48683,
5477,Camserney
13582,Irthlingborough
77877,Balgedie Wester
83808,Calthorpe Fields
91081,Teer
14729,Lawnhead
70936,East Scryne
34094,
5405,California
8919,
2073,Appleby Magna
88556,Derrycorby
78593,Cranberry Fold
1963,
32084,
76691,Romsey Extra
67629,Attenborough
18735,Notgrove
42623,
1558,
49635,
53660,
63400,Heanor Gate
60255,
39162,
81037,Clattercot
8867,
78631,Wharfe
21623,Scholes
57439,
57652,
14944,Letton
48632,
87715,Henlle
65167,
9057,
26991,Willoughby
87163,Rock Estate
42894,
40967,
58514,
10280,Framlingham
24962,Trenance
44955,
14690,Latchley
16805,Marshalswick
13804,Kents Hill
48517,
27380,Woodredding
24723,Torness
57507,
80103,Wereham Row
73988,Hill Of Oaks
69661,Butlins Southcoast World
86838,Musker Street Ind Est
15381,Little Wilbraham
81420,Nantglas
21555,Savile Town
39868,
15383,Little Witcombe
49757,
78573,Stopper Lane
74906,Pen-Bont Rhydybeddau
61243,Bath And North East Somerset
81761,Riverside Road Industrial Estate
6856,
69990,Knowl
29146,
76040,Leuchars Castle
14289,Kirkcambeck
53086,
60694,
16026,Lopshill
87784,Hollymount
3363,Berrys Green
6790,
63083,
22737,Spital-In-The-Street
814,
46000,
32562,
57856,
57194,
20111,Portbury
3254,Belleau
73297,Riverstown
81475,Aberhafesb
71894,Barnwell All Saints
2548,
4032,Bonvilston
60636,
98384,
81468,Goetre Hill
63678,Champernhayes Marsh
19853,Pinmore
88336,Dunhallin
32516,
37208,
59002,
88764,Cowranbridge
95860,
21368,Sale Green
63591,King's Tamerton
4662,Broad Oak
9801,
84436,Denholme Clough
41465,
95368,
40404,
36418,
53835,
84629,Kelcliffe
17140,Middle Dimson
91663,Sain Nicholas
42860,
88486,Dresternan
96554,
21711,Searby
73987,Heaning
9637,
16274,Lower Rudge
231,Broughton-In-Furness
20302,Princes Gate
92680,
79232,New Houses
72727,Higher Prospidnick
31670,
81567,Shortroods
81956,Honeywick
55809,
81272,Tomaknock
98786,
42654,
58662,
70373,Totteridge
88609,Derryvrane
21649,Scotscraig
87969,Freathy
17410,Moddershall
79926,South Gyle
90030,Llwyn
77968,Crosshill
47049,
76297,Llangybi Fawr
11601,Haconby
15273,Little Langford
44684,
14513,Laira
79567,Sutton
9280,
99527,
10143,Fordoun
84536,Rashcliffe
43686,
54257,
38501,
93006,Malaglate
81513,Vaynor
23731,Sutton
41183,
1769,
44756,
44961,
44681,
57089,
65416,Blendon
23960,Talybont
99636,
21372,Salen
75665,Delvoir End
25450,Upper Houndlaw
67196,Bracken
14672,Larganacarran
29091,
81239,Leys Coupar Angus Blairgowrie
17754,Mullaghlevin
61785,Newton Green
58649,
65941,Eagley Ind Est
93156,
79514,Hurstwood
32622,
55000,
92156,
24577,Tingrith
87971,Freehay
92650,
42916,
99488,
57896,
6739,
69232,Grindon
77450,School Green
40710,
3710,Blackdown
8171,
24590,Tiptoe
41815,
71377,Maulden Road Industrial Estate
54817,
53718,
71320,Gilmilnscroft
96829,
41224,
99167,
23858,Swinefleet
41351,
83920,Hillfields
44699,
1742,Ainderby Quernhow
26392,West Witton
55127,
76679,Heritage Park
43346,
98773,
53730,
12820,Hitcham
65269,Digswell Water
81432,Waen-Fach
76181,Walkleywood
88940,Clonmackan
64289,Housham Tye
39857,
39599,
34340,
61289,Buckinghamshire
66797,Caeracca
73595,
15654,Llaniestyn
37150,
89366,Boyhill
94670,
11971,Hart
97436,
68142,Williamhope
76793,Snoddington
44978,
28477,
16762,Marks Barn
57604,
42877,
69058,Beacon Lough Estate
51874,
24118,Templeton
6492,
10811,Glenfarg
46951,
8308,
37662,
83764,Starlaw
3219,
35800,
74818,Glenmidge
1466,Winscombe
4960,
22600,South Trigon
82030,Foddington
38159,
96582,
74734,Blackven Common
33580,
52340,
30151,
22071,Shorncote
46334,
73362,Drumhonish
85080,North Malvern
64860,Bell Hill
69100,Brookside
36960,
41881,
29078,
92881,
73087,Tow Law Industrial Estate
66709,Newton Common
77112,Upton End
11340,Greenfield
1685,
17282,Millhead
5099,
94718,
49631,
86869,Yeading
57493,
41905,
57680,
17928,Nealhouse
42460,
68500,Moorgate
12324,Helmsley
96631,
19129,Ouston
79089,Ladyhouse
78225,Shawtonhill
61633,Burnside Of Duntrune
54124,
19231,Oxwich
90929,Soulton
40177,
17831,Mynydd Llandygai
30752,
77893,Hensol Mossdale
65868,Witton
32657,
86733,Waterloo Ind Est
96288,
4206,Bowriefauld
64562,Mork
17366,Minsteracres
58394,
92447,
82473,Weaverslake
36870,
35102,
17212,Middleton-On-Leven
78034,Royston
77901,Sandgreen
70392,
72813,Lanvean
27287,Wood Head
22656,Southsea
79266,Dobson Park Ind Est
61602,Keplahill
35653,
831,
88027,Giltagh
6243,Chillenden
47883,
93306,Newtown
70236,Craycombe
31768,
1704,Adwick-Le-Street
71233,Eastfield Park
34517,
92332,
3622,Bishop Monkton Moor
5322,Cadeby
30871,
25983,Waunarlwydd
66670,Portway House Business Centre
8063,
89650,Ackers Crossing
66132,Debdale
25514,Upper Woolhampton
19865,Pipewell
32851,
3441,Bickershaw
15453,Llanarthney
22423,Somerford Booths
41225,
21765,Sellicks Green
91,
45304,
37107,
7839,
37813,
95867,
68406,Bryn Heulog
98119,
79859,Glenbrock
2906,
37879,
46138,
97913,
30000,
72225,Lower Walton
75705,Tylers Cross
49429,
9396,
34105,
1762,Aiskew
13151,Horwood
54570,
76920,Holbatch
29215,
54807,
10295,Franksbridge
21916,Shelf
88016,Gedney Fen
45331,
71313,Smithstone
52656,
40440,
34702,
31053,
75909,Quinton Hill
10797,Glencraig
60485,
1498,
69585,Castle Vale Industrial Estate
53169,
93702,
5605,Carlops
63611,Kingsdown
21537,Sarsden
66608,Will Row
73499,Dunbunrawer
22952,St. Monans
52705,
10429,Furze Hill
45811,
59763,
70594,West Hallam Common
60407,
22484,South Cerney
70935,Grange Of Barry
38245,
49318,
830,
5300,Byker
41912,
20422,Queens Drive Industrial Estate
38423,
20212,Poundon
12879,Holdgate
46655,
12527,High Easter
23693,Sunamul Island
88832,Coragh
13037,Hoopers Bridge
56559,
7159,
65412,Elmers End
64028,Hangleton
10243,Fowlmere
6126,Chedzoy
28220,
2110,Ardelve
82011,Lynch
58352,
9458,
45231,
90936,South Street
42844,
60051,
48768,
10707,Gittisham
55839,
9599,
3645,Bishops Tachbrook
16788,Marsden
